,date,state,fips,cases,deaths,new_deaths,new_cases
18285,2021-01-29,Guam,66,8548,130,0.0,7.0
18340,2021-01-30,Guam,66,8555,130,0.0,7.0
18395,2021-01-31,Guam,66,8556,130,0.0,1.0
18450,2021-02-01,Guam,66,8577,130,0.0,21.0
18505,2021-02-02,Guam,66,8579,130,0.0,2.0
18560,2021-02-03,Guam,66,8587,130,0.0,8.0
18615,2021-02-04,Guam,66,8591,130,0.0,4.0
18670,2021-02-05,Guam,66,8605,130,0.0,14.0
18725,2021-02-06,Guam,66,8612,130,0.0,7.0
18780,2021-02-07,Guam,66,8618,130,0.0,6.0
18835,2021-02-08,Guam,66,8633,131,1.0,15.0
18890,2021-02-09,Guam,66,8642,131,0.0,9.0
18945,2021-02-10,Guam,66,8652,131,0.0,10.0
19000,2021-02-11,Guam,66,8655,131,0.0,3.0
19055,2021-02-12,Guam,66,8658,131,0.0,3.0
19110,2021-02-13,Guam,66,8661,131,0.0,3.0
19165,2021-02-14,Guam,66,8664,131,0.0,3.0
19220,2021-02-15,Guam,66,8668,131,0.0,4.0
19275,2021-02-16,Guam,66,8670,131,0.0,2.0
19330,2021-02-17,Guam,66,8672,131,0.0,2.0
19385,2021-02-18,Guam,66,8674,131,0.0,2.0
19440,2021-02-19,Guam,66,8684,131,0.0,10.0
19495,2021-02-20,Guam,66,8685,131,0.0,1.0
19550,2021-02-21,Guam,66,8689,131,0.0,4.0
19605,2021-02-22,Guam,66,8696,131,0.0,7.0
19660,2021-02-23,Guam,66,8696,131,0.0,0.0
19715,2021-02-24,Guam,66,8698,131,0.0,2.0
19770,2021-02-25,Guam,66,8699,131,0.0,1.0
19825,2021-02-26,Guam,66,8703,131,0.0,4.0
19880,2021-02-27,Guam,66,8704,131,0.0,1.0
19935,2021-02-28,Guam,66,8705,132,1.0,1.0
19990,2021-03-01,Guam,66,8706,132,0.0,1.0
20045,2021-03-02,Guam,66,8711,132,0.0,5.0
20100,2021-03-03,Guam,66,8714,132,0.0,3.0
20155,2021-03-04,Guam,66,8716,132,0.0,2.0
20210,2021-03-05,Guam,66,8716,132,0.0,0.0
20265,2021-03-06,Guam,66,8718,134,2.0,2.0
20320,2021-03-07,Guam,66,8718,134,0.0,0.0
20375,2021-03-08,Guam,66,8720,134,0.0,2.0
20430,2021-03-09,Guam,66,8721,134,0.0,1.0
20485,2021-03-10,Guam,66,8725,134,0.0,4.0
20540,2021-03-11,Guam,66,8727,134,0.0,2.0
20595,2021-03-12,Guam,66,8736,134,0.0,9.0
20650,2021-03-13,Guam,66,8737,134,0.0,1.0
20705,2021-03-14,Guam,66,8737,134,0.0,0.0
20760,2021-03-15,Guam,66,8742,135,1.0,5.0
20815,2021-03-16,Guam,66,8742,135,0.0,0.0
20870,2021-03-17,Guam,66,8745,135,0.0,3.0
20925,2021-03-18,Guam,66,8749,135,0.0,4.0
20980,2021-03-19,Guam,66,8749,135,0.0,0.0
21035,2021-03-20,Guam,66,8749,135,0.0,0.0
21090,2021-03-21,Guam,66,8749,135,0.0,0.0
21145,2021-03-22,Guam,66,8753,135,0.0,4.0
21200,2021-03-23,Guam,66,8755,135,0.0,2.0
21255,2021-03-24,Guam,66,8758,135,0.0,3.0
21310,2021-03-25,Guam,66,8763,135,0.0,5.0
21365,2021-03-26,Guam,66,8765,135,0.0,2.0
21420,2021-03-27,Guam,66,8766,135,0.0,1.0
21475,2021-03-28,Guam,66,8769,135,0.0,3.0
21530,2021-03-29,Guam,66,8773,135,0.0,4.0
21585,2021-03-30,Guam,66,8774,135,0.0,1.0
21640,2021-03-31,Guam,66,8776,135,0.0,2.0
21695,2021-04-01,Guam,66,8779,135,0.0,3.0
21750,2021-04-02,Guam,66,8781,137,2.0,2.0
21805,2021-04-03,Guam,66,8785,137,0.0,4.0
21860,2021-04-04,Guam,66,8785,137,0.0,0.0
21915,2021-04-05,Guam,66,8792,137,0.0,7.0
21970,2021-04-06,Guam,66,8794,137,0.0,2.0
22025,2021-04-07,Guam,66,8797,137,0.0,3.0
22080,2021-04-08,Guam,66,8799,137,0.0,2.0
22135,2021-04-09,Guam,66,8802,137,0.0,3.0
22190,2021-04-10,Guam,66,8804,137,0.0,2.0
22245,2021-04-11,Guam,66,8806,137,0.0,2.0
22300,2021-04-12,Guam,66,8811,137,0.0,5.0
22355,2021-04-13,Guam,66,8816,137,0.0,5.0
22410,2021-04-14,Guam,66,8820,137,0.0,4.0
22465,2021-04-15,Guam,66,8825,137,0.0,5.0
22520,2021-04-16,Guam,66,8828,137,0.0,3.0
22575,2021-04-17,Guam,66,8834,137,0.0,6.0
22630,2021-04-18,Guam,66,8838,137,0.0,4.0
22685,2021-04-19,Guam,66,8848,137,0.0,10.0
22740,2021-04-20,Guam,66,8853,137,0.0,5.0
22795,2021-04-21,Guam,66,8866,137,0.0,13.0
22850,2021-04-22,Guam,66,8878,137,0.0,12.0
22905,2021-04-23,Guam,66,8880,137,0.0,2.0
22960,2021-04-24,Guam,66,8880,137,0.0,0.0
23015,2021-04-25,Guam,66,8884,137,0.0,4.0
23070,2021-04-26,Guam,66,8892,137,0.0,8.0
23125,2021-04-27,Guam,66,8908,137,0.0,16.0
23180,2021-04-28,Guam,66,8920,137,0.0,12.0
23235,2021-04-29,Guam,66,8928,137,0.0,8.0
23290,2021-04-30,Guam,66,8933,137,0.0,5.0
23345,2021-05-01,Guam,66,8944,137,0.0,11.0
23400,2021-05-02,Guam,66,8944,137,0.0,0.0
23455,2021-05-03,Guam,66,8950,137,0.0,6.0
23510,2021-05-04,Guam,66,8973,138,1.0,23.0
23565,2021-05-05,Guam,66,8985,139,1.0,12.0
23620,2021-05-06,Guam,66,8989,140,1.0,4.0
23675,2021-05-07,Guam,66,8992,140,0.0,3.0
23730,2021-05-08,Guam,66,9003,140,0.0,11.0
23785,2021-05-09,Guam,66,9005,140,0.0,2.0
23840,2021-05-10,Guam,66,9012,140,0.0,7.0
23895,2021-05-11,Guam,66,9013,140,0.0,1.0
23950,2021-05-12,Guam,66,9030,140,0.0,17.0
24005,2021-05-13,Guam,66,9032,140,0.0,2.0
24060,2021-05-14,Guam,66,9048,140,0.0,16.0
24115,2021-05-15,Guam,66,9059,140,0.0,11.0
24170,2021-05-16,Guam,66,9060,140,0.0,1.0
24225,2021-05-17,Guam,66,9072,140,0.0,12.0
24280,2021-05-18,Guam,66,9078,140,0.0,6.0
24335,2021-05-19,Guam,66,9087,140,0.0,9.0
24390,2021-05-20,Guam,66,9093,140,0.0,6.0
24445,2021-05-21,Guam,66,9100,140,0.0,7.0
24500,2021-05-22,Guam,66,9101,140,0.0,1.0
24555,2021-05-23,Guam,66,9103,140,0.0,2.0
24610,2021-05-24,Guam,66,9105,140,0.0,2.0
24665,2021-05-25,Guam,66,9110,140,0.0,5.0
24720,2021-05-26,Guam,66,9112,140,0.0,2.0
24775,2021-05-27,Guam,66,9123,140,0.0,11.0
24830,2021-05-28,Guam,66,9125,140,0.0,2.0
24885,2021-05-29,Guam,66,9125,140,0.0,0.0
24940,2021-05-30,Guam,66,9125,140,0.0,0.0
24995,2021-05-31,Guam,66,9125,140,0.0,0.0
25050,2021-06-01,Guam,66,9142,140,0.0,17.0
25105,2021-06-02,Guam,66,9156,140,0.0,14.0
25160,2021-06-03,Guam,66,9162,140,0.0,6.0
25215,2021-06-04,Guam,66,9173,140,0.0,11.0
25270,2021-06-05,Guam,66,9173,140,0.0,0.0
25325,2021-06-06,Guam,66,9173,140,0.0,0.0
25380,2021-06-07,Guam,66,9179,140,0.0,6.0
25435,2021-06-08,Guam,66,9184,140,0.0,5.0
25490,2021-06-09,Guam,66,9193,140,0.0,9.0
25545,2021-06-10,Guam,66,9199,140,0.0,6.0
25600,2021-06-11,Guam,66,9205,140,0.0,6.0
25655,2021-06-12,Guam,66,9205,140,0.0,0.0
25710,2021-06-13,Guam,66,9205,140,0.0,0.0
25765,2021-06-14,Guam,66,9213,140,0.0,8.0
25820,2021-06-15,Guam,66,9220,140,0.0,7.0
25875,2021-06-16,Guam,66,9230,140,0.0,10.0
25930,2021-06-17,Guam,66,9235,140,0.0,5.0
25985,2021-06-18,Guam,66,9236,140,0.0,1.0
26040,2021-06-19,Guam,66,9236,140,0.0,0.0
26095,2021-06-20,Guam,66,9236,140,0.0,0.0
26150,2021-06-21,Guam,66,9253,140,0.0,17.0
26205,2021-06-22,Guam,66,9273,140,0.0,20.0
26260,2021-06-23,Guam,66,9279,140,0.0,6.0
26315,2021-06-24,Guam,66,9285,140,0.0,6.0
26370,2021-06-25,Guam,66,9297,140,0.0,12.0
26425,2021-06-26,Guam,66,9297,140,0.0,0.0
26480,2021-06-27,Guam,66,9297,140,0.0,0.0
26535,2021-06-28,Guam,66,9313,141,1.0,16.0
26590,2021-06-29,Guam,66,9317,141,0.0,4.0
26645,2021-06-30,Guam,66,9326,141,0.0,9.0
26700,2021-07-01,Guam,66,9335,141,0.0,9.0
26755,2021-07-02,Guam,66,9342,141,0.0,7.0
26810,2021-07-03,Guam,66,9342,141,0.0,0.0
26865,2021-07-04,Guam,66,9342,141,0.0,0.0
26920,2021-07-05,Guam,66,9342,141,0.0,0.0
